userid,movieId,title,rating,genres
64701,110,Braveheart (1995),4,Action|Drama|War
64701,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
64701,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
64701,527,Schindler's List (1993),4.5,Drama|War
64701,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
64701,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
64701,1307,When Harry Met Sally... (1989),4,Comedy|Romance
64775,110,Braveheart (1995),4.5,Action|Drama|War
64775,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
64775,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
64775,527,Schindler's List (1993),4,Drama|War
64775,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
64775,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
64775,1307,When Harry Met Sally... (1989),4,Comedy|Romance
64818,110,Braveheart (1995),3,Action|Drama|War
64818,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
64818,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
64818,527,Schindler's List (1993),5,Drama|War
64818,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
64818,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
64818,1307,When Harry Met Sally... (1989),3,Comedy|Romance
64844,110,Braveheart (1995),4,Action|Drama|War
64844,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
64844,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
64844,527,Schindler's List (1993),4.5,Drama|War
64844,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
64844,1,Toy Story (1995),2,Adventure|Animation|Children|Comedy|Fantasy
64844,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
64866,110,Braveheart (1995),3.5,Action|Drama|War
64866,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
64866,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
64866,527,Schindler's List (1993),3.5,Drama|War
64866,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
64866,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
64866,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
64967,110,Braveheart (1995),4.5,Action|Drama|War
64967,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
64967,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
64967,527,Schindler's List (1993),4.5,Drama|War
64967,260,Star Wars: Episode IV - A New Hope (1977),2.5,Action|Adventure|Sci-Fi
64967,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
64967,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
65009,110,Braveheart (1995),4.5,Action|Drama|War
65009,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
65009,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65009,527,Schindler's List (1993),4,Drama|War
65009,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65009,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
65009,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
65036,110,Braveheart (1995),5,Action|Drama|War
65036,2959,Fight Club (1999),2,Action|Crime|Drama|Thriller
65036,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65036,527,Schindler's List (1993),5,Drama|War
65036,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65036,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
65036,1307,When Harry Met Sally... (1989),4,Comedy|Romance
65236,110,Braveheart (1995),3,Action|Drama|War
65236,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65236,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65236,527,Schindler's List (1993),3,Drama|War
65236,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65236,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65236,1307,When Harry Met Sally... (1989),4,Comedy|Romance
65317,110,Braveheart (1995),1,Action|Drama|War
65317,2959,Fight Club (1999),2.5,Action|Crime|Drama|Thriller
65317,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
65317,527,Schindler's List (1993),3.5,Drama|War
65317,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
65317,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
65317,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
65343,110,Braveheart (1995),2,Action|Drama|War
65343,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65343,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65343,527,Schindler's List (1993),5,Drama|War
65343,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65343,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65343,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
65346,110,Braveheart (1995),5,Action|Drama|War
65346,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65346,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65346,527,Schindler's List (1993),5,Drama|War
65346,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65346,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65346,1307,When Harry Met Sally... (1989),4,Comedy|Romance
65349,110,Braveheart (1995),3.5,Action|Drama|War
65349,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
65349,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
65349,527,Schindler's List (1993),4,Drama|War
65349,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
65349,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65349,1307,When Harry Met Sally... (1989),2.5,Comedy|Romance
65365,110,Braveheart (1995),3.5,Action|Drama|War
65365,2959,Fight Club (1999),2,Action|Crime|Drama|Thriller
65365,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
65365,527,Schindler's List (1993),5,Drama|War
65365,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65365,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
65365,1307,When Harry Met Sally... (1989),4,Comedy|Romance
65376,110,Braveheart (1995),5,Action|Drama|War
65376,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
65376,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
65376,527,Schindler's List (1993),5,Drama|War
65376,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65376,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
65376,1307,When Harry Met Sally... (1989),5,Comedy|Romance
65408,110,Braveheart (1995),4.5,Action|Drama|War
65408,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65408,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65408,527,Schindler's List (1993),5,Drama|War
65408,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65408,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
65408,1307,When Harry Met Sally... (1989),3,Comedy|Romance
65475,110,Braveheart (1995),2,Action|Drama|War
65475,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65475,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
65475,527,Schindler's List (1993),2,Drama|War
65475,260,Star Wars: Episode IV - A New Hope (1977),0.5,Action|Adventure|Sci-Fi
65475,1,Toy Story (1995),1.5,Adventure|Animation|Children|Comedy|Fantasy
65475,1307,When Harry Met Sally... (1989),1,Comedy|Romance
65515,110,Braveheart (1995),4,Action|Drama|War
65515,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65515,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
65515,527,Schindler's List (1993),4.5,Drama|War
65515,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65515,1,Toy Story (1995),2,Adventure|Animation|Children|Comedy|Fantasy
65515,1307,When Harry Met Sally... (1989),3,Comedy|Romance
65517,110,Braveheart (1995),4.5,Action|Drama|War
65517,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65517,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65517,527,Schindler's List (1993),5,Drama|War
65517,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65517,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
65517,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
65538,110,Braveheart (1995),5,Action|Drama|War
65538,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
65538,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65538,527,Schindler's List (1993),4,Drama|War
65538,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65538,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65538,1307,When Harry Met Sally... (1989),4,Comedy|Romance
65551,110,Braveheart (1995),4.5,Action|Drama|War
65551,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
65551,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65551,527,Schindler's List (1993),5,Drama|War
65551,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65551,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
65551,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
65659,110,Braveheart (1995),3.5,Action|Drama|War
65659,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65659,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65659,527,Schindler's List (1993),4,Drama|War
65659,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65659,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65659,1307,When Harry Met Sally... (1989),5,Comedy|Romance
65695,110,Braveheart (1995),3,Action|Drama|War
65695,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65695,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65695,527,Schindler's List (1993),4,Drama|War
65695,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
65695,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65695,1307,When Harry Met Sally... (1989),3,Comedy|Romance
65740,110,Braveheart (1995),3,Action|Drama|War
65740,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
65740,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
65740,527,Schindler's List (1993),5,Drama|War
65740,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
65740,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65740,1307,When Harry Met Sally... (1989),3,Comedy|Romance
65784,110,Braveheart (1995),4.5,Action|Drama|War
65784,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
65784,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65784,527,Schindler's List (1993),5,Drama|War
65784,260,Star Wars: Episode IV - A New Hope (1977),2.5,Action|Adventure|Sci-Fi
65784,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
65784,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
65790,110,Braveheart (1995),3.5,Action|Drama|War
65790,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65790,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65790,527,Schindler's List (1993),5,Drama|War
65790,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
65790,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
65790,1307,When Harry Met Sally... (1989),4,Comedy|Romance
65834,110,Braveheart (1995),5,Action|Drama|War
65834,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
65834,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
65834,527,Schindler's List (1993),5,Drama|War
65834,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
65834,1,Toy Story (1995),3,Adventure|Animation|Children|Comedy|Fantasy
65834,1307,When Harry Met Sally... (1989),3,Comedy|Romance
65841,110,Braveheart (1995),4.5,Action|Drama|War
65841,2959,Fight Club (1999),2,Action|Crime|Drama|Thriller
65841,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
65841,527,Schindler's List (1993),4,Drama|War
65841,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
65841,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
65841,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
65939,110,Braveheart (1995),3.5,Action|Drama|War
65939,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
65939,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
65939,527,Schindler's List (1993),4,Drama|War
65939,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
65939,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
65939,1307,When Harry Met Sally... (1989),4.5,Comedy|Romance
66005,110,Braveheart (1995),4,Action|Drama|War
66005,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
66005,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
66005,527,Schindler's List (1993),4.5,Drama|War
66005,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66005,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66005,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66089,110,Braveheart (1995),5,Action|Drama|War
66089,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66089,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
66089,527,Schindler's List (1993),4,Drama|War
66089,260,Star Wars: Episode IV - A New Hope (1977),3,Action|Adventure|Sci-Fi
66089,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66089,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66104,110,Braveheart (1995),5,Action|Drama|War
66104,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
66104,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
66104,527,Schindler's List (1993),4.5,Drama|War
66104,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66104,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66104,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66134,110,Braveheart (1995),4,Action|Drama|War
66134,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
66134,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
66134,527,Schindler's List (1993),5,Drama|War
66134,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
66134,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
66134,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66141,110,Braveheart (1995),5,Action|Drama|War
66141,2959,Fight Club (1999),5,Action|Crime|Drama|Thriller
66141,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
66141,527,Schindler's List (1993),5,Drama|War
66141,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
66141,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
66141,1307,When Harry Met Sally... (1989),3,Comedy|Romance
66341,110,Braveheart (1995),5,Action|Drama|War
66341,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
66341,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
66341,527,Schindler's List (1993),5,Drama|War
66341,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66341,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
66341,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66390,110,Braveheart (1995),4,Action|Drama|War
66390,2959,Fight Club (1999),3,Action|Crime|Drama|Thriller
66390,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
66390,527,Schindler's List (1993),4,Drama|War
66390,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66390,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66390,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66422,110,Braveheart (1995),3,Action|Drama|War
66422,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66422,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
66422,527,Schindler's List (1993),5,Drama|War
66422,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
66422,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66422,1307,When Harry Met Sally... (1989),3,Comedy|Romance
66455,110,Braveheart (1995),5,Action|Drama|War
66455,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66455,356,Forrest Gump (1994),4.5,Comedy|Drama|Romance|War
66455,527,Schindler's List (1993),4,Drama|War
66455,260,Star Wars: Episode IV - A New Hope (1977),4.5,Action|Adventure|Sci-Fi
66455,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
66455,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
66541,110,Braveheart (1995),4,Action|Drama|War
66541,2959,Fight Club (1999),1,Action|Crime|Drama|Thriller
66541,356,Forrest Gump (1994),5,Comedy|Drama|Romance|War
66541,527,Schindler's List (1993),5,Drama|War
66541,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66541,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66541,1307,When Harry Met Sally... (1989),4,Comedy|Romance
66708,110,Braveheart (1995),3,Action|Drama|War
66708,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66708,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
66708,527,Schindler's List (1993),5,Drama|War
66708,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66708,1,Toy Story (1995),5,Adventure|Animation|Children|Comedy|Fantasy
66708,1307,When Harry Met Sally... (1989),3,Comedy|Romance
66713,110,Braveheart (1995),3.5,Action|Drama|War
66713,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66713,356,Forrest Gump (1994),3,Comedy|Drama|Romance|War
66713,527,Schindler's List (1993),3.5,Drama|War
66713,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
66713,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
66713,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
66764,110,Braveheart (1995),3,Action|Drama|War
66764,2959,Fight Club (1999),3.5,Action|Crime|Drama|Thriller
66764,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
66764,527,Schindler's List (1993),4,Drama|War
66764,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
66764,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66764,1307,When Harry Met Sally... (1989),3,Comedy|Romance
66789,110,Braveheart (1995),4.5,Action|Drama|War
66789,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66789,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
66789,527,Schindler's List (1993),4,Drama|War
66789,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66789,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
66789,1307,When Harry Met Sally... (1989),3.5,Comedy|Romance
66926,110,Braveheart (1995),3,Action|Drama|War
66926,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
66926,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
66926,527,Schindler's List (1993),4,Drama|War
66926,260,Star Wars: Episode IV - A New Hope (1977),3.5,Action|Adventure|Sci-Fi
66926,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
66926,1307,When Harry Met Sally... (1989),2,Comedy|Romance
66948,110,Braveheart (1995),4,Action|Drama|War
66948,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
66948,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
66948,527,Schindler's List (1993),4.5,Drama|War
66948,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
66948,1,Toy Story (1995),4,Adventure|Animation|Children|Comedy|Fantasy
66948,1307,When Harry Met Sally... (1989),4,Comedy|Romance
67024,110,Braveheart (1995),4,Action|Drama|War
67024,2959,Fight Club (1999),4,Action|Crime|Drama|Thriller
67024,356,Forrest Gump (1994),4,Comedy|Drama|Romance|War
67024,527,Schindler's List (1993),4,Drama|War
67024,260,Star Wars: Episode IV - A New Hope (1977),4,Action|Adventure|Sci-Fi
67024,1,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
67024,1307,When Harry Met Sally... (1989),3,Comedy|Romance
67050,110,Braveheart (1995),3,Action|Drama|War
67050,2959,Fight Club (1999),4.5,Action|Crime|Drama|Thriller
67050,356,Forrest Gump (1994),3.5,Comedy|Drama|Romance|War
67050,527,Schindler's List (1993),4,Drama|War
67050,260,Star Wars: Episode IV - A New Hope (1977),5,Action|Adventure|Sci-Fi
67050,1,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
